entry	function	pc	op	expression
0276d4	FUN_0276d4	027858	LOAD	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe428,3)),CONST(0x0,4)),INT_ADD(LEAF(register:0010:2:ushort),CONST(0x1,2)))))
0276d4	FUN_0276d4	027858	STORE	CAST(INT_ZEXT(MULTIEQUAL(INT_AND(PIECE(LEAF(00e425:1:byte),LEAF(00e426:1:undefined1)),CONST(0x3fff,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))
0276d4	FUN_0276d4	027866	LOAD	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe428,3)),CONST(0x0,4)),INT_ADD(LEAF(register:0010:2:ushort),CONST(0x1,2)))))
0276d4	FUN_0276d4	027868	LOAD	CAST(INT_ZEXT(MULTIEQUAL(INT_AND(PIECE(LEAF(00e425:1:byte),LEAF(00e426:1:undefined1)),CONST(0x3fff,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))
0277e0	FUN_0277e0	027858	LOAD	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe428,3)),CONST(0x0,4)),INT_ADD(LEAF(register:0010:2:ushort),CONST(0x1,2)))))
0277e0	FUN_0277e0	027858	STORE	CAST(INT_ZEXT(MULTIEQUAL(INT_AND(LEAF(register:0012:2:ushort),CONST(0x3fff,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))
0277e0	FUN_0277e0	027866	LOAD	CAST(INT_ZEXT(MULTIEQUAL(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe428,3)),CONST(0x0,4)),INT_ADD(LEAF(register:0010:2:ushort),CONST(0x1,2)))))
0277e0	FUN_0277e0	027868	LOAD	CAST(INT_ZEXT(MULTIEQUAL(INT_AND(LEAF(register:0012:2:ushort),CONST(0x3fff,2)),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)))))
027bd8	FUN_027bd8	027c4c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xf176,3)),CONST(0x0,4)),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
027bd8	FUN_027bd8	027c52	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe552,3)),CONST(0x0,4)),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
027bde	FUN_027bde	027c4c	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xf176,3)),CONST(0x0,4)),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
027bde	FUN_027bde	027c52	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xe552,3)),CONST(0x0,4)),INT_ZEXT(MULTIEQUAL(COPY(CONST(0x0,1)),INT_ADD(LEAF(register:000c:1:byte),CONST(0x1,1)))))))
028120	FUN_028120	02812c	LOAD	CAST(INT_ZEXT(LEAF(register:0006:2:ushort)))
028120	FUN_028120	028132	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0006:2:ushort),CONST(0x1,2))))
028486	FUN_028486	02865a	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),INT_ZEXT(LEAF(00f13d:1:byte)))))
02855c	FUN_02855c	02865a	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),INT_ZEXT(LEAF(00f13d:1:byte)))))
028632	FUN_028632	02865a	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb20,3)),CONST(0x0,4)),INT_ZEXT(LEAF(00f13d:1:byte)))))
028bc2	FUN_028bc2	028bd2	STORE	CAST(INT_ZEXT(CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),INT_MULT(LEAF(register:0012:2:short),CONST(0x2,2))))))
028c52	FUN_028c52	028c58	STORE	CAST(INT_ZEXT(INT_ADD(INT_MULT(MULTIEQUAL(LEAF(register:0012:2:ushort),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0x2,2)),CONST(0xe996,2))))
028c52	FUN_028c52	028c60	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(MULTIEQUAL(LEAF(register:0012:2:ushort),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0x2,2)),CONST(0xe996,2))))
028c52	FUN_028c52	028c74	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(LEAF(register:0012:2:ushort),INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2))),CONST(0x2,2)))))
028d3a	FUN_028d3a	028d72	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb2f,3)),CONST(0x0,4)),INT_MULT(LEAF(register:0012:2:ushort),CONST(0x4,2)))))
028d3a	FUN_028d3a	028d8c	LOAD	CAST(INT_ZEXT(INT_SUB(INT_MULT(LEAF(register:0012:2:ushort),CONST(0x4,2)),CONST(0x4d4,2))))
028d3a	FUN_028d3a	028dbe	LOAD	CAST(INT_ZEXT(INT_SUB(INT_MULT(LEAF(register:0012:2:ushort),CONST(0x4,2)),CONST(0x4d4,2))))
028d8e	FUN_028d8e	028dbe	LOAD	CAST(INT_ZEXT(INT_SUB(INT_MULT(LEAF(register:0012:2:short),CONST(0x4,2)),CONST(0x4d4,2))))
029e4a	FUN_029e4a	029e7a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x35,2))))
029e4a	FUN_029e4a	029e8c	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x35,2))))
029e4a	FUN_029e4a	029e94	LOAD	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0x128f,4)),CONST(0x20,2))))
029e4a	FUN_029e4a	029ee2	LOAD	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0x1430,4)),CONST(0x6,2))))
029e4a	FUN_029e4a	029f4a	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x1430,4)),CONST(0x1b17,4)),LEAF(00ec9e:2:short),LEAF(00ec9e:2:short)),CONST(0x35,2))))
029e4a	FUN_029e4a	029f6e	LOAD	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x1430,4)),CONST(0x1b17,4)),LEAF(00ec9e:2:short),LEAF(00ec9e:2:short)),CONST(0x14ba,4)),INDIRECT(INDIRECT(INDIRECT(MULTIEQUAL(LEAF(00ec9e:2:short),LEAF(00ec9e:2:short)),CONST(0x197c,4)),CONST(0x1a60,4)),CONST(0x1a9a,4))),CONST(0x6,2))))
029f4e	FUN_029f4e	029f6e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x6,2))))
02a358	FUN_02a358	02a362	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x2,2))))
02a358	FUN_02a358	02a36a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x4,2))))
02a358	FUN_02a358	02a46e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x4,2))))
02a358	FUN_02a358	02a474	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x4,2))))
02a358	FUN_02a358	02a47c	STORE	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0xb95,4)),CONST(0x35,2))))
02a358	FUN_02a358	02a516	LOAD	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x577,4)),CONST(0x5d5,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x9e7,4))),CONST(0x4,2))))
02a358	FUN_02a358	02a51c	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x577,4)),CONST(0x5d5,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x9e7,4))),CONST(0x4,2))))
02a358	FUN_02a358	02a528	STORE	CAST(INT_ZEXT(INT_ADD(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x577,4)),CONST(0x5d5,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x9e7,4))),CONST(0x7f5,4)),CONST(0x35,2))))
02a40a	FUN_02a40a	02a46e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x4,2))))
02a40a	FUN_02a40a	02a474	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x4,2))))
02a40a	FUN_02a40a	02a47c	STORE	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0x6b4,4)),CONST(0x35,2))))
02a40a	FUN_02a40a	02a516	LOAD	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x8e,4)),CONST(0xec,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x4fe,4))),CONST(0x4,2))))
02a40a	FUN_02a40a	02a51c	STORE	CAST(INT_ZEXT(INT_ADD(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x8e,4)),CONST(0xec,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x4fe,4))),CONST(0x4,2))))
02a40a	FUN_02a40a	02a528	STORE	CAST(INT_ZEXT(INT_ADD(INDIRECT(MULTIEQUAL(INDIRECT(INDIRECT(LEAF(00ec9e:2:short),CONST(0x8e,4)),CONST(0xec,4)),INDIRECT(LEAF(00ec9e:2:short),CONST(0x4fe,4))),CONST(0x30c,4)),CONST(0x35,2))))
02a95c	FUN_02a95c	02a966	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02a95c	FUN_02a95c	02a96c	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x4,2))))
02a95c	FUN_02a95c	02a97e	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02ab90	FUN_02ab90	02ed3a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6,2))))
02ab90	FUN_02ab90	02ed54	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ab90	FUN_02ab90	02ed5e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ab90	FUN_02ab90	02ed6a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ab90	FUN_02ab90	02ed76	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ab90	FUN_02ab90	02ed82	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ab90	FUN_02ab90	02ed88	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x7,2))))
02ab90	FUN_02ab90	02edfa	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:000e:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed3a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6,2))))
02abf4	FUN_02abf4	02ed54	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed5e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed6a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed76	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed82	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02abf4	FUN_02abf4	02ed88	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x7,2))))
02abf4	FUN_02abf4	02edfa	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:000e:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed3a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6,2))))
02ac16	FUN_02ac16	02ed54	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed5e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed6a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed76	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed82	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x2,2))))
02ac16	FUN_02ac16	02ed88	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x7,2))))
02ac16	FUN_02ac16	02edfa	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:000e:2:short),CONST(0x2,2))))
02ad3c	FUN_02ad3c	02ef12	STORE	CAST(INT_ZEXT(LEAF(register:0012:2:ushort)))
02ad8c	FUN_02ad8c	02ef12	STORE	CAST(INT_ZEXT(LEAF(register:0012:2:ushort)))
02b37c	default	02f4aa	LOAD	CAST(INT_ZEXT(LEAF(00dc00:2:ushort)))
02b37c	default	02f4b2	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc00:2:ushort),CONST(0x1,2))))
02b37c	default	02f4be	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc00:2:ushort),CONST(0x2,2))))
02b37c	default	02f4c8	LOAD	CAST(INT_ZEXT(LEAF(00dc02:2:ushort)))
02b37c	default	02f4d0	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc02:2:ushort),CONST(0x1,2))))
02b37c	default	02f4dc	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc02:2:ushort),CONST(0x2,2))))
02b37c	default	02f4e6	LOAD	CAST(INT_ZEXT(LEAF(00dc04:2:ushort)))
02b37c	default	02f4ee	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc04:2:ushort),CONST(0x1,2))))
02b37c	default	02f4fa	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc04:2:ushort),CONST(0x2,2))))
02b37c	default	02f504	LOAD	CAST(INT_ZEXT(LEAF(00dc06:2:ushort)))
02b37c	default	02f50c	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc06:2:ushort),CONST(0x1,2))))
02b37c	default	02f518	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc06:2:ushort),CONST(0x2,2))))
02b37c	default	02f522	LOAD	CAST(INT_ZEXT(LEAF(00dc08:2:ushort)))
02b37c	default	02f52a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc08:2:ushort),CONST(0x1,2))))
02b37c	default	02f536	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc08:2:ushort),CONST(0x2,2))))
02b37c	default	02f540	LOAD	CAST(INT_ZEXT(LEAF(00dc0a:2:ushort)))
02b37c	default	02f548	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc0a:2:ushort),CONST(0x1,2))))
02b37c	default	02f554	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00dc0a:2:ushort),CONST(0x2,2))))
02bb42	FUN_02bb42	02bb8c	LOAD	CAST(INT_ADD(INT_MULT(INT_RIGHT(INT_AND(LEAF(00fa9e:2:ushort),CONST(0x3ff,2)),CONST(0x2,4)),CONST(0x2,2)),LEAF(00fafa:2:short)))
02bb42	FUN_02bb42	02bc9c	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xaa08,2))))
02bb42	FUN_02bb42	02bca0	STORE	CAST(INT_ZEXT(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xaa08,2)))))))
02bb42	FUN_02bb42	02bcb0	STORE	CAST(INT_ZEXT(INT_ADD(LOAD(CONST(0x1f1,4),CAST(INT_ZEXT(INT_ADD(INT_MULT(INT_ZEXT(LEAF(00fa80:1:byte)),CONST(0x2,2)),CONST(0xaa08,2))))),CONST(0x2,2))))
02bca8	FUN_02bca8	02bcb0	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0008:2:short),CONST(0x2,2))))
02bd1c	FUN_02bd1c	02bd72	STORE	CAST(INT_ZEXT(LEAF(00e650:2:ushort)))
02bd54	FUN_02bd54	02bd72	STORE	CAST(INT_ZEXT(LEAF(00e650:2:ushort)))
02bfb8	FUN_02bfb8	02bfe6	STORE	CAST(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xf153,3)),CONST(0x0,4)),INT_AND(INT_ZEXT(LEAF(00f13e:1:byte)),CONST(0x1f,2))))
02c09c	FUN_02c09c	02c0fa	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c09c	FUN_02c09c	02c10e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c0b0	FUN_02c0b0	02c0b0	LOAD	CAST(INT_ZEXT(LEAF(register:0018:2:ushort)))
02c0b0	FUN_02c0b0	02c0b0	STORE	CAST(INT_ZEXT(LEAF(register:001c:2:ushort)))
02c0b0	FUN_02c0b0	02c0fa	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c0f2	FUN_02c0f2	02c0fa	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c142	FUN_02c142	02c178	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0012:2:short),CONST(0x14,2))))
02c142	FUN_02c142	02c192	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0012:2:short),CONST(0xa,2))))
02c142	FUN_02c142	02c1a2	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0012:2:short),CONST(0x14,2))))
02c1e4	FUN_02c1e4	02c204	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c348	FUN_02c348	02c34a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c36e	FUN_02c36e	02c372	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0008:2:short),CONST(0x31,2))))
02c36e	FUN_02c36e	02c376	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0008:2:short),CONST(0x31,2))))
02c3ec	FUN_02c3ec	02c406	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c3f8	FUN_02c3f8	02c406	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c404	FUN_02c404	02c406	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0xa,2))))
02c41e	FUN_02c41e	02c41e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x31,2))))
02c41e	FUN_02c41e	02c42c	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x31,2))))
02c41e	FUN_02c41e	02c430	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x31,2))))
02c984	FUN_02c984	028afa	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(MULTIEQUAL(INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort)),CONST(0x2,2)),CONST(0xe996,2))))
02c984	FUN_02c984	028b18	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(INT_ADD(LEAF(register:0012:2:ushort),CONST(0x1,2)),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort),LEAF(register:0012:2:ushort)),CONST(0x2,2)))))
02c984	FUN_02c984	028b70	LOAD	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb2f,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(INT_SUB(INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(LEAF(00fb49:1:byte),CONST(0x1ba,4)),CONST(0x20f,4)),CONST(0x25a,4)),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte))),CONST(0x2,2)),INT_ADD(INT_ZEXT(LEAF(00fb49:1:byte)),CONST(0x4,2))),CONST(0x4,2)))))
02c984	FUN_02c984	028bb4	LOAD	CAST(INT_ZEXT(INT_ADD(INT_MULT(MULTIEQUAL(LEAF(register:0012:2:ushort),MULTIEQUAL(INT_SUB(INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(LEAF(00fb49:1:byte),CONST(0x1ba,4)),CONST(0x20f,4)),CONST(0x25a,4)),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte))),CONST(0x2,2)),INT_ADD(INT_ZEXT(LEAF(00fb49:1:byte)),CONST(0x4,2)))),CONST(0x2,2)),CONST(0xe996,2))))
02c984	FUN_02c984	028bbe	STORE	CAST(INT_ZEXT(LEAF(register:001c:2:ushort)))
02c984	FUN_02c984	028bd2	STORE	CAST(INT_ZEXT(INT_ADD(SUBPIECE(PTRSUB(CONST(0x0,3),CONST(0xfb04,3)),CONST(0x0,4)),INT_MULT(MULTIEQUAL(LEAF(register:0012:2:ushort),MULTIEQUAL(INT_SUB(INT_ZEXT(MULTIEQUAL(INDIRECT(INDIRECT(INDIRECT(LEAF(00fb49:1:byte),CONST(0x1ba,4)),CONST(0x20f,4)),CONST(0x25a,4)),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte),LEAF(00fb49:1:byte))),CONST(0x2,2)),INT_ADD(INT_ZEXT(LEAF(00fb49:1:byte)),CONST(0x4,2)))),CONST(0x2,2)))))
02c984	FUN_02c984	02ca30	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x34,2))))
02c984	FUN_02c984	02ca34	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x34,2))))
02c984	FUN_02c984	02ca3a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x34,2))))
02c984	FUN_02c984	02ca48	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x34,2))))
02c984	FUN_02c984	02ca5a	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x35,2))))
02c984	FUN_02c984	02ca6c	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(00ec9e:2:short),CONST(0x35,2))))
02c984	FUN_02c984	02ca74	LOAD	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0x8c5,4)),CONST(0x20,2))))
02c984	FUN_02c984	02ca8c	LOAD	CAST(INT_ZEXT(INT_ADD(INDIRECT(LEAF(00ec9e:2:short),CONST(0x8c5,4)),CONST(0x20,2))))
02c984	FUN_02c984	02ca9a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x34,2))))
02c984	FUN_02c984	02cb2e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x1e,2))))
02c984	FUN_02c984	02cb82	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6,2))))
02c984	FUN_02c984	02cb8c	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6,2))))
02c984	FUN_02c984	02cb90	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x8,2))))
02c984	FUN_02c984	02cb9a	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x8,2))))
02c984	FUN_02c984	02cb9e	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x20,2))))
02c984	FUN_02c984	02cba8	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x20,2))))
02c984	FUN_02c984	02cbac	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x1e,2))))
02c984	FUN_02c984	02cbb6	STORE	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x1e,2))))
02d7b0	FUN_02d7b0	02d7b0	LOAD	CAST(INT_ZEXT(INT_ADD(LEAF(register:0010:2:short),CONST(0x6740,2))))
